City,Year,PM2.5,PM10,NO2,NH3,CO,SO2,O3,AQI
Thiruvananthapuram,2019,15.08,33.7,3.66,1.82,0.6,2.15,33.88,51.0
Thiruvananthapuram,2019,10.74,28.25,3.35,1.8,0.63,0.95,28.9,51.0
Thiruvananthapuram,2019,21.0,40.48,5.03,1.55,0.81,1.17,24.18,52.0
Thiruvananthapuram,2019,21.45,42.58,3.74,1.64,0.72,0.55,26.49,52.0
Thiruvananthapuram,2019,19.93,39.9,4.98,1.49,0.74,1.43,27.55,51.0
Thiruvananthapuram,2019,20.37,38.29,4.17,1.54,0.72,1.08,21.62,48.0
Thiruvananthapuram,2019,13.58,31.07,3.64,1.44,0.67,1.36,19.92,42.0
Thiruvananthapuram,2019,8.02,23.18,4.01,1.44,0.7,0.73,22.72,48.0
Thiruvananthapuram,2019,7.98,22.64,3.03,1.66,0.63,1.57,26.12,45.0
Thiruvananthapuram,2019,12.11,30.07,3.65,1.65,0.64,1.79,30.67,49.0
Thiruvananthapuram,2019,6.82,21.39,3.12,1.7,0.59,1.36,31.24,50.0
Thiruvananthapuram,2019,6.9,18.76,3.35,1.52,0.71,2.02,26.6,51.0
Thiruvananthapuram,2019,9.75,21.27,3.98,1.42,0.7,1.65,30.35,53.0
Thiruvananthapuram,2019,27.82,23.28,3.75,1.31,0.7,1.05,27.47,58.0
Thiruvananthapuram,2019,15.48,31.92,3.61,1.33,0.67,1.29,26.61,48.0
Thiruvananthapuram,2019,14.76,30.21,3.96,1.47,0.72,1.23,26.98,55.0
Thiruvananthapuram,2019,13.65,39.05,3.86,1.33,0.66,1.34,19.78,47.0
Thiruvananthapuram,2019,10.55,28.91,2.97,1.24,0.68,1.38,18.16,44.0
Thiruvananthapuram,2019,9.84,26.69,3.51,1.27,0.81,1.03,16.1,51.0
Thiruvananthapuram,2019,11.17,27.66,3.32,1.23,0.84,1.21,15.35,59.0
Thiruvananthapuram,2019,15.35,23.82,3.68,1.02,0.77,0.99,16.2,52.0
Thiruvananthapuram,2019,11.81,21.87,3.52,1.2,0.81,0.61,12.12,55.0
Thiruvananthapuram,2019,9.23,19.67,3.35,1.07,0.78,1.81,13.47,53.0
Thiruvananthapuram,2019,13.71,27.82,4.12,1.04,0.82,2.75,15.58,58.0
Thiruvananthapuram,2019,12.5,29.74,3.08,1.16,0.77,1.04,17.62,54.0
Thiruvananthapuram,2019,14.83,30.69,2.7,1.27,0.8,1.22,15.78,52.0
Thiruvananthapuram,2019,11.86,27.14,2.66,1.39,0.7,1.33,24.46,48.0
Thiruvananthapuram,2019,13.06,28.23,1.42,1.4,0.67,0.58,20.23,44.0
Thiruvananthapuram,2019,13.16,31.68,3.78,1.33,0.92,0.96,22.44,118.0
Thiruvananthapuram,2019,17.36,33.53,3.3,1.3,0.73,1.25,23.88,46.0
Thiruvananthapuram,2019,14.02,30.52,3.17,1.29,0.77,1.01,20.82,49.0
Thiruvananthapuram,2019,13.42,29.57,3.34,1.21,0.8,0.63,19.0,53.0
Thiruvananthapuram,2019,19.32,32.68,3.66,1.16,0.87,0.89,23.53,56.0
Thiruvananthapuram,2019,18.6,34.76,4.01,1.25,0.94,0.82,19.0,57.0
Thiruvananthapuram,2019,9.92,22.19,3.57,1.24,0.85,1.09,19.97,57.0
Thiruvananthapuram,2019,8.66,22.42,3.64,1.26,0.93,1.81,19.32,58.0
Thiruvananthapuram,2019,17.5,33.56,3.44,1.41,0.88,1.0,20.32,56.0
Thiruvananthapuram,2019,15.18,36.12,3.01,1.44,0.82,1.52,23.26,51.0
Thiruvananthapuram,2019,11.18,33.91,3.16,1.43,0.84,1.12,20.47,50.0
Thiruvananthapuram,2019,10.28,20.84,2.99,1.37,0.99,1.13,20.1,58.0
Thiruvananthapuram,2019,4.78,22.3,3.09,1.16,1.13,2.08,20.74,68.0
Thiruvananthapuram,2019,10.07,22.76,4.03,1.15,1.07,1.85,25.34,74.0
Thiruvananthapuram,2019,13.82,26.74,4.22,1.17,1.24,1.98,26.03,80.0
Thiruvananthapuram,2019,15.46,32.4,4.81,1.33,1.08,0.89,30.49,78.0
Thiruvananthapuram,2019,18.97,33.81,3.63,1.51,1.01,0.64,36.42,64.0
Thiruvananthapuram,2019,15.58,29.1,3.57,1.54,1.33,0.94,32.53,76.0
Thiruvananthapuram,2019,10.55,20.95,3.72,1.63,3.04,1.31,29.58,153.0
Thiruvananthapuram,2019,11.16,27.22,4.45,1.82,1.58,0.78,25.66,109.0
Thiruvananthapuram,2019,16.49,30.45,3.69,1.83,0.89,1.17,36.25,63.0
Thiruvananthapuram,2019,17.66,28.85,4.29,1.81,0.97,0.51,36.78,63.0
Thiruvananthapuram,2019,15.35,31.23,4.26,1.86,0.9,0.75,32.22,60.0
Thiruvananthapuram,2019,16.49,33.07,3.0,1.86,0.85,1.42,33.96,56.0
Thiruvananthapuram,2019,13.44,28.23,3.25,1.72,0.75,1.79,36.08,62.0
Thiruvananthapuram,2019,7.42,22.56,3.18,1.61,0.74,1.21,28.73,48.0
Thiruvananthapuram,2019,7.99,19.94,3.36,1.84,0.7,0.89,37.35,57.0
Thiruvananthapuram,2019,15.64,34.77,4.8,2.03,0.9,1.73,29.73,55.0
Thiruvananthapuram,2019,18.4,33.61,4.23,2.02,0.84,0.95,40.39,67.0
Thiruvananthapuram,2019,12.32,29.79,4.47,1.88,0.9,2.16,29.86,58.0
Thiruvananthapuram,2019,8.51,28.76,4.36,1.57,0.97,1.38,13.35,63.0
Thiruvananthapuram,2019,9.63,21.86,2.97,1.78,0.75,1.55,15.9,54.0
Thiruvananthapuram,2019,17.32,28.23,4.47,3.24,0.95,1.04,14.38,64.0
Thiruvananthapuram,2019,16.53,29.12,4.47,3.38,1.09,0.92,15.67,67.0
Thiruvananthapuram,2019,17.68,33.51,4.57,2.64,1.07,1.93,21.96,71.0
Thiruvananthapuram,2019,8.59,20.77,4.52,2.39,0.91,1.25,20.8,56.0
Thiruvananthapuram,2019,27.8,23.21,3.85,1.9,0.94,1.18,18.36,59.0
Thiruvananthapuram,2019,14.56,95.68,3.87,1.85,0.96,0.95,25.87,61.0
Thiruvananthapuram,2019,48.57,13.9,3.4,1.73,0.81,0.68,28.29,56.0
Thiruvananthapuram,2019,48.57,16.67,3.28,2.3,0.81,1.21,25.61,51.0
Thiruvananthapuram,2019,16.05,22.5,3.44,2.08,0.81,1.72,30.12,60.0
Thiruvananthapuram,2019,8.03,21.1,4.11,1.98,0.91,1.43,26.67,60.0
Thiruvananthapuram,2019,24.0,33.55,3.58,1.8,1.16,2.18,26.54,72.0
Thiruvananthapuram,2019,41.09,37.78,3.14,1.66,1.0,0.73,25.26,79.0
Thiruvananthapuram,2019,39.27,36.28,2.34,1.69,0.84,1.29,23.88,58.0
Thiruvananthapuram,2019,30.64,42.3,2.52,1.62,0.85,1.58,27.95,63.0
Thiruvananthapuram,2019,14.82,35.83,3.14,1.48,1.13,1.47,26.25,69.0
Thiruvananthapuram,2019,18.2,33.99,2.43,1.35,1.02,1.11,27.21,77.0
Thiruvananthapuram,2019,3.18,10.54,2.55,1.3,0.76,0.97,31.97,68.0
Thiruvananthapuram,2019,7.75,12.23,2.88,1.3,0.82,1.07,39.53,61.0
Thiruvananthapuram,2019,13.74,28.72,4.03,1.46,1.03,2.54,27.43,62.0
Thiruvananthapuram,2019,22.02,37.35,3.87,1.55,1.04,5.44,30.05,69.0
Thiruvananthapuram,2019,19.35,31.71,2.6,1.42,0.95,9.18,34.48,60.0
Thiruvananthapuram,2019,17.01,27.28,2.92,1.6,0.92,9.53,36.96,59.0
Thiruvananthapuram,2019,26.2,50.49,3.85,1.77,1.09,10.17,37.51,66.0
Thiruvananthapuram,2019,21.36,50.81,3.98,1.97,1.1,9.44,41.04,67.0
Thiruvananthapuram,2019,21.4,45.02,3.18,2.09,0.95,9.01,40.88,65.0
Thiruvananthapuram,2019,19.01,47.27,3.47,2.61,1.08,8.21,32.8,65.0
Thiruvananthapuram,2019,14.52,31.08,2.51,2.47,1.01,9.28,35.34,64.0
Thiruvananthapuram,2019,9.64,30.39,2.16,2.38,1.02,8.68,32.36,63.0
Thiruvananthapuram,2019,18.73,39.27,3.25,3.16,1.12,9.43,38.87,69.0
Thiruvananthapuram,2019,21.32,49.25,4.56,4.71,1.26,8.44,34.03,71.0
Thiruvananthapuram,2019,39.67,67.61,5.78,4.29,1.83,10.05,35.31,95.0
Thiruvananthapuram,2019,28.95,56.88,5.87,3.38,3.71,9.64,28.46,136.0
Thiruvananthapuram,2019,22.08,48.96,4.16,3.43,2.03,9.71,34.36,111.0
Thiruvananthapuram,2019,21.53,35.95,3.55,2.77,4.11,9.91,24.68,156.0
Thiruvananthapuram,2019,13.55,27.57,2.59,2.85,0.83,7.1,27.76,61.0
Thiruvananthapuram,2019,30.45,51.91,4.45,2.67,1.06,7.93,31.24,67.0
Thiruvananthapuram,2019,25.22,45.85,14.47,5.04,1.08,8.84,25.21,72.0
Thiruvananthapuram,2019,22.23,43.29,17.41,12.84,1.01,9.3,28.4,80.0
Thiruvananthapuram,2019,24.63,39.84,21.11,11.54,1.09,9.27,24.04,71.0
Thiruvananthapuram,2019,16.2,35.35,21.44,11.82,1.12,9.61,27.77,76.0
Thiruvananthapuram,2019,22.78,53.49,23.24,11.04,1.5,8.61,17.12,91.0
Thiruvananthapuram,2019,19.88,49.09,18.38,11.36,1.13,9.27,32.53,83.0
Thiruvananthapuram,2019,20.91,42.3,20.14,10.05,1.24,8.56,29.64,76.0
Thiruvananthapuram,2019,23.36,47.81,26.13,11.06,1.32,9.23,33.3,93.0
Thiruvananthapuram,2019,39.81,65.38,24.52,11.69,1.3,9.93,32.06,83.0
Thiruvananthapuram,2019,22.79,40.69,21.22,10.36,1.2,8.17,29.61,80.0
Thiruvananthapuram,2019,22.79,49.72,21.72,10.26,1.29,8.76,27.88,82.0
Thiruvananthapuram,2019,11.23,25.41,20.93,7.95,1.1,7.86,22.96,73.0
Thiruvananthapuram,2019,11.17,13.3,9.46,8.1,0.8,7.79,24.27,61.0
Thiruvananthapuram,2019,16.88,31.62,16.98,8.71,1.12,8.27,27.85,72.0
Thiruvananthapuram,2019,25.81,51.14,24.3,7.4,1.63,9.56,21.71,90.0
Thiruvananthapuram,2019,27.99,52.39,23.43,8.48,1.47,8.54,26.59,96.0
Thiruvananthapuram,2019,37.99,58.52,17.64,9.35,1.2,8.2,32.49,88.0
Thiruvananthapuram,2019,32.3,58.0,18.07,10.18,1.14,8.98,58.08,90.0
Thiruvananthapuram,2019,24.68,64.6,21.04,10.57,1.34,9.09,39.31,90.0
Thiruvananthapuram,2019,17.82,39.35,14.82,9.93,1.16,8.48,40.55,76.0
Thiruvananthapuram,2019,17.78,44.54,24.86,9.65,1.33,9.68,43.46,79.0
Thiruvananthapuram,2019,27.24,57.7,23.66,11.18,1.33,9.46,45.3,88.0
Thiruvananthapuram,2019,34.11,59.92,24.62,11.78,1.4,9.49,40.34,91.0
Thiruvananthapuram,2019,27.66,49.24,23.7,11.67,1.4,9.24,42.26,87.0
Thiruvananthapuram,2019,39.57,61.92,21.3,11.86,1.44,9.56,41.61,91.0
Thiruvananthapuram,2019,17.89,42.06,14.27,9.53,1.3,8.33,32.31,78.0
Thiruvananthapuram,2019,19.4,46.41,21.04,10.09,1.47,8.9,31.46,88.0
Thiruvananthapuram,2019,32.25,63.77,26.23,10.36,1.56,11.62,40.86,92.0
Thiruvananthapuram,2019,29.26,51.31,12.41,12.02,1.2,7.76,43.04,80.0
Thiruvananthapuram,2019,34.5,66.25,30.54,11.91,1.49,11.15,47.89,98.0
Thiruvananthapuram,2019,21.36,48.09,22.06,12.28,1.39,10.05,38.84,90.0
Thiruvananthapuram,2019,29.94,57.02,24.17,12.42,1.56,9.48,29.93,97.0
Thiruvananthapuram,2019,30.65,52.52,24.07,11.7,1.58,10.2,39.35,102.0
Thiruvananthapuram,2019,38.11,63.31,21.6,12.0,1.53,9.74,46.2,97.0
Thiruvananthapuram,2019,44.8,68.62,23.69,12.09,1.66,9.65,42.96,96.0
Thiruvananthapuram,2019,51.96,80.62,29.92,12.66,1.94,9.43,38.6,101.0
Thiruvananthapuram,2019,36.39,58.38,16.66,13.11,1.56,9.57,46.83,99.0
Thiruvananthapuram,2019,12.52,38.64,16.21,11.92,1.59,9.48,47.93,92.0
Thiruvananthapuram,2019,21.29,49.14,24.75,10.92,1.89,9.29,29.09,103.0
Thiruvananthapuram,2019,32.54,62.85,29.29,14.12,1.63,8.58,37.06,89.0
Thiruvananthapuram,2019,45.06,72.67,27.49,9.93,2.26,9.3,44.11,110.0
Thiruvananthapuram,2019,44.74,73.72,27.32,9.58,1.94,8.64,43.56,108.0
Thiruvananthapuram,2019,40.42,68.57,26.8,10.18,1.49,9.03,40.43,92.0
Thiruvananthapuram,2020,35.96,65.09,23.08,12.88,1.41,10.15,42.93,85.0
Thiruvananthapuram,2020,36.18,60.26,21.04,13.5,0.96,8.78,37.71,70.0
Thiruvananthapuram,2020,39.12,65.79,24.75,14.34,0.76,8.87,34.07,72.0
Thiruvananthapuram,2020,30.58,55.05,19.58,13.76,0.92,7.68,46.14,78.0
Thiruvananthapuram,2020,27.03,43.67,17.5,13.76,0.85,8.36,43.66,71.0
Thiruvananthapuram,2020,36.85,74.23,27.71,13.68,1.12,9.65,36.49,75.0
Thiruvananthapuram,2020,30.37,59.51,30.16,11.43,1.12,9.47,35.13,75.0
Thiruvananthapuram,2020,16.57,37.56,15.99,10.52,0.84,7.55,35.46,73.0
Thiruvananthapuram,2020,31.99,57.01,23.64,10.42,0.99,8.15,40.21,74.0
Thiruvananthapuram,2020,46.1,65.95,24.85,10.2,1.06,8.58,33.62,82.0
Thiruvananthapuram,2020,35.23,55.43,30.0,10.54,1.01,9.89,46.81,89.0
Thiruvananthapuram,2020,34.52,50.54,22.22,11.28,0.82,10.6,50.65,83.0
Thiruvananthapuram,2020,45.18,72.0,26.77,13.4,0.97,9.13,51.15,87.0
Thiruvananthapuram,2020,48.75,85.45,26.54,12.97,0.91,8.56,58.43,82.0
Thiruvananthapuram,2020,61.78,90.09,25.43,13.8,1.06,8.77,58.14,97.0
Thiruvananthapuram,2020,47.74,74.82,27.92,13.92,0.97,8.71,54.89,98.0
Thiruvananthapuram,2020,38.16,69.87,24.09,14.39,0.95,8.61,54.29,85.0
Thiruvananthapuram,2020,31.66,59.79,24.82,17.61,0.88,9.17,46.57,68.0
Thiruvananthapuram,2020,28.79,56.6,23.12,17.17,0.94,8.79,38.07,66.0
Thiruvananthapuram,2020,31.86,58.42,24.67,15.22,1.15,7.65,29.1,79.0
Thiruvananthapuram,2020,25.78,52.01,22.73,12.71,1.04,8.05,34.92,65.0
Thiruvananthapuram,2020,22.57,55.34,22.81,12.35,0.99,8.46,37.51,66.0
Thiruvananthapuram,2020,25.61,53.17,23.56,11.63,1.06,8.76,33.38,65.0
Thiruvananthapuram,2020,30.53,60.35,21.07,11.88,1.06,7.8,36.8,66.0
Thiruvananthapuram,2020,29.85,65.88,22.96,11.39,1.03,7.75,41.96,71.0
Thiruvananthapuram,2020,29.88,55.09,17.18,9.91,0.85,8.42,52.55,71.0
Thiruvananthapuram,2020,28.72,59.45,20.0,10.35,0.87,9.13,53.33,71.0
Thiruvananthapuram,2020,38.14,80.21,22.43,11.06,0.97,8.24,53.45,77.0
Thiruvananthapuram,2020,55.14,91.03,26.53,10.71,1.13,9.48,52.46,94.0
Thiruvananthapuram,2020,50.29,88.7,20.44,11.9,1.07,9.09,53.25,93.0
Thiruvananthapuram,2020,43.18,86.73,23.19,14.26,1.05,8.28,56.73,98.0
Thiruvananthapuram,2020,42.92,71.66,18.95,14.53,0.92,7.65,51.58,83.0
Thiruvananthapuram,2020,32.97,57.62,16.57,14.34,0.83,7.72,55.43,69.0
Thiruvananthapuram,2020,38.13,68.97,24.45,14.4,1.04,7.37,47.23,73.0
Thiruvananthapuram,2020,30.37,53.71,20.46,14.86,0.88,9.16,44.03,65.0
Thiruvananthapuram,2020,36.27,62.33,19.56,13.96,1.0,8.28,41.08,69.0
Thiruvananthapuram,2020,27.97,60.73,17.95,13.32,0.87,8.51,46.71,71.0
Thiruvananthapuram,2020,32.0,56.28,16.95,12.38,0.92,9.66,40.6,63.0
Thiruvananthapuram,2020,38.32,61.92,17.99,13.06,0.98,10.1,48.19,70.0
Thiruvananthapuram,2020,36.14,60.54,18.42,11.37,0.95,10.59,51.13,68.0
Thiruvananthapuram,2020,98.87,134.53,23.62,19.45,1.29,10.76,52.3,215.0
Thiruvananthapuram,2020,39.01,70.15,23.63,12.64,1.02,11.91,46.07,84.0
Thiruvananthapuram,2020,36.41,64.86,22.49,12.89,1.09,10.17,44.08,72.0
Thiruvananthapuram,2020,42.33,69.38,21.5,14.09,1.15,8.53,43.74,73.0
Thiruvananthapuram,2020,37.2,63.63,22.65,10.73,0.87,5.63,48.64,83.0
Thiruvananthapuram,2020,44.53,70.41,20.72,8.17,0.86,4.36,50.41,82.0
Thiruvananthapuram,2020,51.95,80.15,17.85,9.31,1.02,8.11,46.08,85.0
Thiruvananthapuram,2020,58.39,82.96,23.93,11.5,0.95,5.11,52.61,108.0
Thiruvananthapuram,2020,42.38,67.89,23.28,8.31,0.73,5.63,63.0,100.0
Thiruvananthapuram,2020,40.38,67.59,25.06,8.77,0.66,6.48,69.11,98.0
Thiruvananthapuram,2020,48.83,74.67,27.54,9.11,0.82,6.87,55.25,89.0
Thiruvananthapuram,2020,38.85,62.19,25.97,10.67,0.79,7.58,43.76,81.0
Thiruvananthapuram,2020,44.96,68.21,26.83,11.39,1.01,6.61,47.92,92.0
Thiruvananthapuram,2020,32.33,49.54,22.12,8.9,0.75,5.49,55.44,89.0
Thiruvananthapuram,2020,36.26,58.64,25.2,10.46,0.99,5.74,42.28,86.0
Thiruvananthapuram,2020,36.83,61.57,27.32,9.83,1.02,6.29,51.43,89.0
Thiruvananthapuram,2020,38.81,60.79,24.06,8.65,1.03,5.08,54.66,92.0
Thiruvananthapuram,2020,36.46,59.85,24.81,10.11,1.1,6.73,51.53,102.0
Thiruvananthapuram,2020,38.7,68.88,28.39,9.67,1.29,5.78,46.5,93.0
Thiruvananthapuram,2020,42.26,123.28,24.9,9.92,1.07,6.48,52.67,126.0
Thiruvananthapuram,2020,32.56,55.13,17.26,8.65,0.98,6.67,50.62,100.0
Thiruvananthapuram,2020,30.9,59.61,23.26,9.85,1.39,5.51,47.03,96.0
Thiruvananthapuram,2020,28.39,50.14,24.1,12.44,1.82,4.75,35.92,100.0
Thiruvananthapuram,2020,40.19,88.17,24.17,13.9,2.17,3.82,29.52,107.0
Thiruvananthapuram,2020,37.47,63.93,27.82,13.63,1.52,4.91,31.83,110.0
Thiruvananthapuram,2020,30.49,58.67,19.07,11.85,0.73,4.42,27.06,76.0
Thiruvananthapuram,2020,32.73,55.47,15.07,8.02,0.84,6.27,24.6,64.0
Thiruvananthapuram,2020,28.37,54.46,10.35,9.36,0.97,6.45,30.78,64.0
Thiruvananthapuram,2020,26.95,54.84,15.07,7.42,1.05,6.92,37.24,68.0
Thiruvananthapuram,2020,37.64,62.34,18.15,8.27,1.08,6.41,39.97,73.0
Thiruvananthapuram,2020,29.75,56.42,17.57,7.97,1.1,6.12,40.62,74.0
Thiruvananthapuram,2020,31.49,59.96,17.69,7.33,1.05,7.67,44.33,74.0
Thiruvananthapuram,2020,29.1,54.95,19.15,7.22,1.08,7.02,50.3,87.0
Thiruvananthapuram,2020,31.04,60.48,15.33,7.63,0.92,8.57,47.0,85.0
Thiruvananthapuram,2020,25.49,53.51,11.74,10.8,0.74,8.75,43.06,60.0
Thiruvananthapuram,2020,30.67,60.2,16.04,9.49,0.93,8.27,45.65,62.0
Thiruvananthapuram,2020,39.09,70.74,15.24,7.25,1.03,7.16,41.94,74.0
Thiruvananthapuram,2020,20.54,47.79,16.74,7.09,1.04,7.17,41.09,67.0
Thiruvananthapuram,2020,25.51,52.54,15.12,7.78,0.97,7.53,45.49,68.0
Thiruvananthapuram,2020,31.27,61.65,16.67,6.93,1.06,6.45,45.88,77.0
Thiruvananthapuram,2020,30.55,59.67,13.65,6.37,0.97,5.17,42.77,71.0
Thiruvananthapuram,2020,27.46,49.53,10.02,6.42,0.88,5.66,45.7,66.0
Thiruvananthapuram,2020,27.12,54.5,11.21,5.09,0.96,5.54,40.42,65.0
Thiruvananthapuram,2020,21.74,41.48,8.39,5.09,0.87,6.32,42.23,57.0
Thiruvananthapuram,2020,25.26,46.73,7.82,4.87,0.85,5.9,38.14,68.0
Thiruvananthapuram,2020,25.07,46.63,8.44,4.91,0.88,5.55,42.63,70.0
Thiruvananthapuram,2020,29.67,52.78,8.37,3.86,0.96,4.42,53.93,74.0
Thiruvananthapuram,2020,28.9,54.61,8.43,4.26,0.94,5.04,49.23,78.0
Thiruvananthapuram,2020,18.2,45.16,9.41,6.06,0.77,5.81,36.25,60.0
Thiruvananthapuram,2020,20.38,48.86,8.49,7.48,0.72,7.88,35.2,52.0
Thiruvananthapuram,2020,19.28,49.22,7.91,7.1,0.65,6.65,40.33,70.0
Thiruvananthapuram,2020,15.98,48.32,7.98,7.32,0.67,6.46,36.55,55.0
Thiruvananthapuram,2020,23.01,56.02,7.13,8.01,0.68,7.38,38.57,61.0
Thiruvananthapuram,2020,27.02,56.3,7.28,6.64,0.6,6.11,46.56,60.0
Thiruvananthapuram,2020,28.89,55.61,8.15,5.46,0.48,5.47,44.84,66.0
Thiruvananthapuram,2020,25.56,46.5,9.01,5.33,0.46,4.28,37.6,60.0
Thiruvananthapuram,2020,16.88,31.28,10.18,5.55,0.32,4.24,30.17,59.0
Thiruvananthapuram,2020,18.57,35.34,9.56,4.97,0.46,6.0,34.58,53.0
Thiruvananthapuram,2020,18.85,37.62,8.86,4.39,0.47,5.79,51.56,61.0
Thiruvananthapuram,2020,19.06,45.18,7.91,4.37,0.52,5.76,46.01,63.0
Thiruvananthapuram,2020,17.15,43.1,7.61,4.08,0.51,5.4,39.11,56.0
Thiruvananthapuram,2020,20.62,49.68,7.52,4.2,0.5,5.29,35.92,55.0
Thiruvananthapuram,2020,22.32,46.43,6.32,4.12,0.49,5.43,39.28,58.0
Thiruvananthapuram,2020,24.24,52.42,7.3,4.0,0.51,5.7,43.58,63.0
Thiruvananthapuram,2020,23.55,49.73,6.46,4.02,0.49,6.31,40.95,66.0
Thiruvananthapuram,2020,18.34,35.83,5.66,4.04,0.46,5.28,36.84,52.0
Thiruvananthapuram,2020,15.59,26.06,6.31,6.14,0.49,5.9,36.95,50.0
Thiruvananthapuram,2020,14.81,26.14,6.76,6.7,0.5,6.13,40.74,62.0
Thiruvananthapuram,2020,13.37,21.02,6.13,5.66,0.42,5.17,42.84,56.0
Thiruvananthapuram,2020,10.74,20.13,6.07,4.97,0.38,5.05,28.32,49.0
Thiruvananthapuram,2020,15.01,27.65,7.99,6.01,0.48,5.8,29.78,46.0
Thiruvananthapuram,2020,13.77,31.6,8.41,6.16,0.49,5.74,32.43,53.0
Thiruvananthapuram,2020,15.9,30.51,8.4,5.94,0.48,5.72,33.23,51.0
Thiruvananthapuram,2020,15.97,35.6,8.08,6.01,0.42,5.17,29.95,50.0
Thiruvananthapuram,2020,15.73,38.65,7.8,5.83,0.43,5.51,30.46,59.0
Thiruvananthapuram,2020,18.42,41.47,8.36,5.89,0.45,5.31,30.76,53.0
Thiruvananthapuram,2020,23.19,57.7,6.97,5.54,0.4,5.57,35.45,58.0
Thiruvananthapuram,2020,14.13,34.27,8.98,5.65,0.49,5.5,42.41,63.0
Thiruvananthapuram,2020,23.84,44.32,10.01,5.73,0.44,5.62,44.55,60.0
Thiruvananthapuram,2020,18.54,34.48,9.67,5.93,0.51,5.52,38.97,57.0
Thiruvananthapuram,2020,20.57,48.19,9.52,5.84,0.46,5.32,39.23,57.0
Thiruvananthapuram,2020,17.43,43.59,8.01,5.71,0.45,5.29,34.11,54.0
Thiruvananthapuram,2020,23.64,48.64,7.73,5.78,0.49,5.4,40.83,55.0
Thiruvananthapuram,2020,18.36,47.16,5.68,5.59,0.46,5.36,38.72,58.0
Thiruvananthapuram,2020,25.86,47.67,8.81,16.12,0.45,5.42,36.06,55.0
Thiruvananthapuram,2020,25.74,54.3,9.57,26.08,0.47,5.23,42.54,63.0
Thiruvananthapuram,2020,20.76,45.58,11.07,26.58,0.58,5.68,37.83,66.0
Thiruvananthapuram,2020,18.51,47.43,11.05,25.58,0.51,6.11,29.32,59.0
Thiruvananthapuram,2020,13.96,36.69,10.21,25.69,0.47,5.19,24.44,61.0
Thiruvananthapuram,2020,15.85,39.05,11.5,26.23,0.58,5.46,26.44,63.0
Thiruvananthapuram,2020,14.9,37.16,7.09,24.99,0.43,5.92,30.16,63.0
Thiruvananthapuram,2020,13.68,34.67,10.53,25.61,0.53,5.88,24.78,66.0
Thiruvananthapuram,2020,19.88,52.48,11.7,16.68,0.6,5.73,26.32,65.0
Thiruvananthapuram,2020,12.83,29.49,10.69,4.54,0.57,6.3,27.01,47.0
Thiruvananthapuram,2020,15.39,38.91,11.0,5.94,0.53,5.26,28.47,53.0
Thiruvananthapuram,2020,16.76,40.97,11.74,6.67,0.49,6.17,34.35,58.0
Thiruvananthapuram,2020,15.99,31.34,10.75,5.68,0.56,5.78,43.58,59.0
Thiruvananthapuram,2020,15.08,40.82,6.28,4.69,0.43,5.91,48.44,60.0
Thiruvananthapuram,2020,15.7,33.81,10.31,6.0,0.53,4.94,47.64,64.0
Thiruvananthapuram,2020,20.75,44.22,9.92,6.27,0.49,4.88,37.95,62.0
Thiruvananthapuram,2020,20.26,39.46,10.53,6.47,0.52,5.15,31.41,56.0
Thiruvananthapuram,2020,12.19,29.47,11.68,5.69,0.5,5.09,32.17,48.0
Thiruvananthapuram,2020,11.41,30.8,11.6,5.89,0.54,5.12,35.45,48.0
Thiruvananthapuram,2020,14.91,37.29,10.08,6.1,0.51,5.73,25.23,39.0
Thiruvananthapuram,2020,16.15,35.54,6.67,4.7,0.43,6.1,32.04,46.0
Thiruvananthapuram,2020,18.14,47.13,11.59,6.56,0.53,5.78,21.75,50.0
Thiruvananthapuram,2020,16.22,35.47,12.74,6.18,0.62,5.93,25.07,47.0
Thiruvananthapuram,2020,16.68,41.6,12.73,6.64,0.54,5.29,27.19,56.0
Thiruvananthapuram,2020,17.4,40.45,12.44,5.96,0.56,6.18,27.9,56.0
Thiruvananthapuram,2020,12.51,32.58,12.63,5.98,0.64,5.53,24.31,54.0
Thiruvananthapuram,2020,9.86,29.67,11.45,5.48,0.61,7.33,26.96,54.0
Thiruvananthapuram,2020,9.51,17.71,5.53,4.29,0.43,6.92,34.17,50.0
Thiruvananthapuram,2020,9.56,16.64,9.5,4.89,0.5,5.32,23.69,42.0
Thiruvananthapuram,2020,12.31,22.06,13.1,7.55,0.47,4.94,16.83,48.0
Thiruvananthapuram,2020,11.92,23.91,9.15,5.13,0.25,4.64,14.84,35.0
Thiruvananthapuram,2020,16.61,34.41,10.73,7.86,0.27,3.39,8.66,32.0
Thiruvananthapuram,2020,16.81,36.22,12.68,7.49,0.29,3.74,9.92,38.0
Thiruvananthapuram,2020,10.76,23.4,12.19,3.88,0.46,6.39,23.05,35.0
Thiruvananthapuram,2020,10.15,95.68,4.65,7.24,0.42,8.92,27.2,35.0
Thiruvananthapuram,2020,14.49,95.68,13.05,6.39,0.64,6.82,24.13,41.0
Thiruvananthapuram,2020,23.6,49.5,8.09,6.04,0.38,6.87,20.87,41.0
Thiruvananthapuram,2020,22.93,45.57,11.56,7.44,0.53,6.08,19.07,46.0
Thiruvananthapuram,2020,24.21,42.51,15.02,7.02,0.61,6.31,16.1,46.0
Thiruvananthapuram,2020,28.64,48.84,15.66,6.59,0.54,6.27,12.38,49.0
